category,rating,timestamp,price,platform,location
Electronics,2.5,2024-10-09,131.62,Web,Africa
Books,3.6,2023-01-13,28.88,Web,South America
Books,3.2,2024-04-22,352.42,Mobile App,Australia
Home,3.6,2024-11-01,262.55,Mobile App,South America
Books,2.1,2023-04-11,251.38,Mobile App,Asia
Music,2.4,2024-02-16,151.2,Web,Africa
Music,3.8,2024-04-29,168.65,Web,North America
Books,4.3,2024-11-08,249.58,Web,Africa
Books,4.6,2024-10-13,119.42,Smart TV,Asia
Books,4.3,2023-02-02,426.86,Smart TV,Australia
Books,1.4,2023-02-08,9.79,Mobile App,Australia
Games,4.6,2024-09-20,137.81,Web,Asia
Books,2.6,2024-04-04,139.56,Tablet,Australia
Home,3.6,2023-06-12,60.96,Web,Europe
Beauty,4.2,2024-11-17,221.89,Tablet,Asia
Clothing,2.9,2024-05-06,60.9,Tablet,South America
Movies,3.6,2023-01-05,353.76,Mobile App,Australia
Sports,3.8,2024-09-17,52.14,Mobile App,South America
Home,1.6,2024-07-17,446.57,Web,North America
Beauty,4.4,2023-06-11,42.06,Tablet,Asia
Movies,1.2,2023-08-09,277.5,Tablet,South America
Beauty,2.8,2024-08-01,226.81,Tablet,South America
Beauty,4.0,2023-01-11,55.81,Tablet,North America
Electronics,4.3,2024-09-02,481.77,Smart TV,Africa
Beauty,4.8,2023-12-31,413.53,Mobile App,South America
Beauty,3.9,2023-12-31,359.38,Web,North America
Games,2.4,2024-10-02,482.39,Smart TV,Africa
Books,1.2,2023-06-10,248.75,Tablet,North America
Music,1.8,2024-01-30,111.72,Mobile App,Australia
Home,1.2,2024-10-02,419.55,Web,South America
Sports,1.5,2024-05-17,7.15,Web,Africa
Beauty,4.7,2023-06-23,347.45,Mobile App,Australia
Home,3.6,2024-09-04,441.93,Tablet,South America
Music,2.1,2023-12-10,485.39,Tablet,Europe
Sports,2.2,2024-12-11,276.16,Smart TV,Australia
Music,1.8,2024-09-23,358.62,Smart TV,Australia
Clothing,3.0,2024-12-03,320.25,Web,Asia
Home,3.7,2024-06-22,146.53,Tablet,North America
Electronics,2.5,2023-02-16,336.78,Mobile App,Asia
Movies,1.6,2023-02-25,346.84,Smart TV,Europe
Games,4.3,2023-04-07,309.97,Mobile App,Australia
Music,3.0,2024-12-05,147.38,Web,South America
Games,4.9,2023-02-17,11.42,Smart TV,Europe
Music,4.6,2024-12-14,356.22,Smart TV,Africa
Music,4.1,2023-07-10,150.62,Mobile App,Australia
Clothing,3.9,2023-04-25,191.71,Tablet,Asia
Clothing,1.6,2023-09-11,7.79,Tablet,Australia
Clothing,4.7,2024-08-26,30.17,Smart TV,South America
Games,1.3,2024-12-17,162.34,Mobile App,Europe
Sports,1.6,2024-07-02,270.83,Web,Asia
Music,3.7,2023-11-28,183.59,Mobile App,Africa
Sports,4.3,2024-10-18,9.36,Smart TV,South America
Music,4.8,2024-11-21,443.4,Tablet,North America
Sports,3.9,2023-01-18,456.11,Smart TV,Africa
Beauty,1.2,2024-10-21,100.29,Web,North America
Sports,3.1,2024-09-25,37.41,Mobile App,Australia
Books,1.8,2024-12-12,439.93,Tablet,Australia
Clothing,1.1,2023-11-28,23.75,Web,North America
Movies,3.2,2024-08-03,411.7,Smart TV,South America
Home,2.7,2023-01-10,197.8,Web,Africa
Books,4.0,2024-08-14,27.53,Web,Asia
Movies,4.1,2023-10-28,305.25,Smart TV,South America
Electronics,2.9,2024-06-22,113.83,Tablet,Africa
Clothing,2.2,2024-10-17,189.7,Web,Africa
Books,1.2,2024-08-01,300.34,Web,Asia
Games,1.8,2024-10-15,426.47,Mobile App,Europe
Movies,1.8,2023-06-27,337.13,Web,Africa
Sports,1.3,2024-11-10,38.34,Web,Europe
Games,2.4,2024-11-10,329.46,Web,Asia
Music,2.3,2024-03-29,167.53,Smart TV,Australia
Games,4.2,2024-03-06,88.48,Smart TV,Europe
Home,2.1,2023-12-27,71.48,Smart TV,South America
Games,4.1,2024-05-05,278.08,Mobile App,Australia
Movies,4.4,2023-05-16,446.19,Mobile App,Asia
Books,4.6,2024-05-26,317.66,Tablet,Africa
Electronics,3.2,2024-07-02,447.52,Tablet,Australia
Home,1.9,2024-08-18,367.95,Smart TV,Europe
Sports,1.4,2023-12-31,253.57,Mobile App,Africa
Sports,1.6,2023-06-05,93.68,Mobile App,Australia
Games,1.2,2024-05-06,119.72,Smart TV,Asia
Music,3.1,2023-12-28,197.11,Tablet,North America
Games,1.4,2024-06-09,318.62,Smart TV,Australia
Sports,3.3,2024-01-13,328.57,Smart TV,Africa
Movies,2.5,2023-08-09,260.6,Smart TV,Asia
Beauty,4.5,2022-12-30,253.41,Mobile App,South America
Books,3.1,2023-10-07,109.7,Mobile App,Europe
Books,3.6,2024-02-21,406.53,Web,South America
Music,3.4,2024-10-16,417.52,Web,Europe
Clothing,1.5,2024-05-31,24.4,Mobile App,North America
Clothing,3.1,2024-02-12,301.68,Web,Australia
Books,1.9,2024-09-05,496.42,Tablet,Europe
Home,3.4,2024-08-11,411.12,Mobile App,Africa
Clothing,3.9,2023-12-09,461.56,Web,Europe
Clothing,1.4,2023-07-19,263.74,Tablet,Europe
Clothing,2.9,2024-09-13,301.91,Web,North America
Clothing,4.6,2024-06-28,414.62,Tablet,Africa
Electronics,3.8,2024-03-07,118.6,Tablet,South America
Books,2.7,2023-09-10,241.18,Mobile App,North America
Sports,2.6,2023-07-05,7.71,Web,Africa
Sports,1.0,2024-10-24,106.68,Smart TV,South America
Clothing,2.7,2024-08-14,130.55,Tablet,Africa
Movies,5.0,2024-02-03,378.71,Tablet,Africa
Clothing,2.5,2024-07-14,244.46,Smart TV,Africa
Home,3.9,2024-10-29,63.95,Mobile App,South America
Music,3.0,2023-12-05,401.42,Web,Europe
Electronics,4.2,2023-05-21,238.48,Tablet,North America
Music,2.5,2024-09-07,23.69,Tablet,South America
Electronics,4.8,2023-06-21,321.94,Tablet,North America
Sports,2.1,2023-01-27,393.06,Mobile App,Africa
Electronics,2.4,2024-10-24,5.14,Mobile App,North America
Home,2.4,2024-02-01,205.7,Mobile App,Africa
Books,4.7,2024-07-08,145.82,Smart TV,Asia
Music,2.8,2024-02-10,289.58,Smart TV,Europe
Books,3.2,2024-05-22,150.65,Web,Africa
Sports,4.3,2024-08-03,128.82,Tablet,South America
Music,4.0,2024-04-06,342.39,Web,South America
Books,2.5,2023-08-06,340.07,Mobile App,Asia
Games,3.1,2023-01-02,351.91,Smart TV,Europe
Home,3.7,2023-12-09,42.63,Mobile App,South America
Music,4.6,2023-09-25,95.48,Mobile App,South America
Music,4.5,2023-07-23,118.46,Mobile App,Africa
Books,1.5,2023-03-14,339.53,Tablet,Africa
Sports,4.8,2024-04-30,188.74,Smart TV,South America
Movies,3.0,2024-05-30,143.73,Mobile App,Africa
Sports,4.2,2024-04-26,470.13,Web,Africa
Clothing,2.8,2023-04-26,350.63,Tablet,Asia
Music,2.5,2023-04-06,166.09,Smart TV,Europe
Music,2.1,2024-09-11,174.83,Mobile App,South America
Home,3.8,2024-01-09,185.71,Tablet,Asia
Clothing,4.9,2024-11-25,118.14,Web,Australia
Music,3.2,2024-01-18,102.05,Mobile App,South America
Home,3.0,2024-09-29,260.92,Smart TV,South America
Sports,4.4,2023-02-10,202.21,Mobile App,North America
Movies,2.9,2024-09-28,52.67,Smart TV,Asia
Sports,3.2,2023-09-13,175.35,Tablet,North America
Music,3.3,2024-10-19,326.32,Mobile App,Asia
Sports,2.9,2024-03-25,445.37,Tablet,Africa
Clothing,4.5,2024-10-09,404.82,Smart TV,South America
Books,1.3,2023-12-10,117.97,Smart TV,Australia
Movies,3.4,2024-02-01,139.27,Tablet,Asia
Beauty,2.7,2023-06-30,427.83,Mobile App,Australia
Movies,4.8,2024-12-10,376.12,Mobile App,Europe
Books,1.3,2024-04-21,276.47,Web,South America
Books,1.4,2024-09-16,81.86,Tablet,Asia
Movies,2.8,2023-05-02,69.98,Mobile App,North America
Games,4.4,2023-11-22,432.8,Tablet,Africa
Beauty,1.5,2024-12-07,271.95,Tablet,Australia
Sports,3.6,2024-06-22,158.28,Smart TV,South America
Books,2.8,2024-01-02,209.04,Mobile App,Asia
Sports,4.3,2023-05-12,175.22,Tablet,Africa
Beauty,4.8,2024-04-25,153.31,Tablet,Asia
Electronics,3.2,2023-07-05,208.81,Tablet,South America
Home,4.3,2023-08-06,135.18,Tablet,Australia
Movies,2.1,2024-06-20,405.36,Tablet,Europe
Clothing,2.2,2024-10-06,230.39,Tablet,Asia
Games,1.1,2023-02-12,485.01,Web,Europe
Movies,1.5,2024-03-16,364.92,Mobile App,North America
Beauty,1.9,2024-02-27,159.23,Tablet,Asia
Electronics,2.3,2023-05-22,32.74,Tablet,North America
Clothing,1.8,2023-09-06,409.54,Web,North America
Beauty,2.0,2023-01-27,103.59,Web,Africa
Home,3.7,2023-11-08,468.43,Mobile App,Australia
Sports,3.1,2023-09-09,243.21,Smart TV,Europe
Electronics,4.5,2023-08-04,486.77,Mobile App,Australia
Electronics,1.7,2023-10-02,294.42,Tablet,Europe
Electronics,3.3,2024-11-30,240.26,Mobile App,Asia
Clothing,3.0,2024-11-25,311.23,Web,North America
Clothing,3.8,2023-04-12,67.28,Mobile App,Asia
Games,4.2,2024-03-17,367.93,Web,Australia
Clothing,2.0,2023-02-02,245.22,Tablet,Africa
Beauty,1.8,2023-07-03,274.09,Smart TV,Australia
Sports,1.6,2024-06-19,81.74,Smart TV,Asia
Beauty,1.0,2024-10-07,255.45,Mobile App,North America
Music,2.3,2023-02-26,330.85,Tablet,Europe
Beauty,4.1,2023-05-30,308.45,Smart TV,South America
Books,3.1,2023-03-02,26.67,Mobile App,Europe
Books,2.9,2023-04-04,20.75,Tablet,Australia
Movies,1.2,2023-08-07,304.95,Web,North America
Beauty,4.7,2023-03-15,236.69,Web,Asia
Home,4.3,2024-12-18,33.86,Smart TV,Africa
Books,4.3,2023-03-13,472.58,Web,North America
Home,1.8,2024-06-14,330.15,Mobile App,Africa
Books,4.1,2024-08-05,182.19,Tablet,Australia
Books,1.7,2023-06-26,277.23,Smart TV,Australia
Beauty,4.7,2023-11-11,277.29,Smart TV,Asia
Home,4.3,2023-11-20,306.16,Mobile App,South America
Movies,2.4,2024-03-31,226.51,Tablet,North America
Electronics,3.1,2023-10-29,8.25,Mobile App,Europe
Movies,4.7,2024-05-30,280.38,Mobile App,North America
Games,1.6,2023-09-21,186.71,Mobile App,Europe
Movies,1.4,2024-02-06,286.69,Mobile App,Australia
Games,4.2,2023-06-19,246.7,Web,Africa
Home,1.3,2023-02-19,461.33,Smart TV,Asia
Books,4.5,2023-08-13,375.1,Web,Australia
Movies,3.1,2023-11-15,272.27,Mobile App,Asia
Music,1.6,2024-11-12,367.13,Tablet,South America
Sports,1.4,2024-03-10,148.44,Tablet,Europe
Books,2.9,2023-02-12,276.34,Smart TV,North America
Home,4.1,2023-05-06,382.21,Tablet,Africa
Home,3.6,2023-07-12,282.78,Mobile App,Europe
Home,2.3,2024-08-04,49.35,Tablet,South America
Music,2.3,2024-08-23,329.43,Smart TV,Europe
Beauty,3.5,2024-03-19,27.21,Mobile App,Europe
Books,1.4,2023-02-17,125.31,Mobile App,Asia
Books,2.2,2024-04-19,16.26,Mobile App,Australia
Music,3.2,2023-09-14,276.66,Mobile App,Australia
Sports,1.2,2023-06-16,34.75,Mobile App,Australia
Beauty,3.6,2023-01-01,37.97,Smart TV,Australia
Books,1.1,2024-10-18,196.33,Tablet,Africa
Games,2.9,2024-08-26,268.12,Mobile App,Europe
Beauty,3.2,2024-12-22,15.64,Mobile App,Africa
Beauty,2.6,2023-06-02,14.09,Smart TV,Asia
Sports,2.1,2023-02-25,314.77,Tablet,North America
Movies,1.9,2023-12-08,449.1,Mobile App,North America
Music,2.7,2024-08-01,80.61,Smart TV,Africa
Sports,1.5,2024-10-22,73.6,Mobile App,Europe
Sports,4.6,2024-03-08,497.86,Mobile App,Australia
Clothing,2.3,2024-07-16,268.82,Web,Europe
Clothing,3.9,2023-11-15,440.67,Tablet,South America
Movies,1.6,2023-07-04,57.85,Mobile App,North America
Music,3.4,2023-08-17,345.25,Smart TV,North America
Sports,4.4,2024-04-17,357.45,Smart TV,Europe
Beauty,1.6,2023-07-09,117.01,Tablet,North America
Home,1.9,2024-11-10,494.18,Mobile App,North America
Beauty,4.5,2024-05-08,345.49,Tablet,Europe
Electronics,3.4,2024-01-17,361.5,Tablet,Africa
Sports,3.1,2024-12-14,394.53,Web,South America
Electronics,4.5,2023-09-01,261.76,Tablet,Australia
Home,3.1,2024-09-29,481.48,Mobile App,Asia
Movies,4.1,2023-10-12,233.37,Tablet,Asia
Sports,4.6,2024-04-11,415.8,Tablet,North America
Clothing,4.1,2024-12-05,275.47,Tablet,South America
Electronics,1.7,2024-08-19,448.83,Mobile App,South America
Games,3.8,2024-12-21,399.26,Web,North America
Beauty,3.5,2023-03-21,264.29,Tablet,Australia
Clothing,2.5,2024-01-17,26.73,Mobile App,Asia
Clothing,1.6,2023-05-21,93.54,Web,South America
Beauty,2.2,2023-06-27,63.19,Mobile App,Europe
Movies,1.0,2024-05-16,428.43,Web,Africa
Music,3.4,2024-04-24,229.6,Tablet,North America
Electronics,2.0,2024-07-06,142.67,Mobile App,North America
Electronics,3.6,2023-01-30,76.96,Web,Australia
Movies,2.3,2023-03-23,29.27,Tablet,Europe
Movies,3.4,2024-12-01,351.42,Mobile App,South America
Electronics,1.4,2023-10-26,164.8,Tablet,North America
Sports,1.3,2024-04-19,71.6,Smart TV,Asia
Sports,1.8,2023-07-26,307.97,Web,Africa
Beauty,3.9,2024-09-03,467.28,Smart TV,South America
Games,2.0,2024-08-03,497.54,Smart TV,Europe
Sports,3.9,2024-05-16,248.79,Mobile App,Africa
Movies,4.9,2022-12-25,63.51,Tablet,Australia
Music,4.2,2024-02-21,209.95,Smart TV,Asia
Music,1.0,2023-07-18,346.56,Smart TV,North America
Sports,3.2,2022-12-30,61.35,Smart TV,Asia
Electronics,4.3,2023-07-10,168.6,Smart TV,Australia
Beauty,4.2,2024-10-15,72.2,Mobile App,Australia
Sports,4.6,2024-04-10,393.07,Tablet,Australia
Sports,2.2,2024-11-17,161.17,Web,Europe
Games,4.2,2023-12-21,37.78,Mobile App,Asia
Home,3.5,2023-06-11,287.64,Tablet,Europe
Movies,3.8,2023-11-11,356.37,Smart TV,South America
Music,2.5,2023-10-29,111.99,Smart TV,Europe
Electronics,4.1,2023-03-28,224.67,Web,South America
Music,2.4,2024-05-02,367.56,Smart TV,Asia
Books,4.3,2024-06-04,339.98,Mobile App,Europe
Home,3.9,2024-06-10,62.34,Smart TV,North America
Books,2.3,2023-02-09,56.04,Smart TV,North America
Movies,3.6,2023-07-26,163.84,Mobile App,Asia
Games,4.1,2024-11-10,63.24,Mobile App,Europe
Electronics,4.8,2024-07-19,259.46,Mobile App,Africa
Games,2.1,2024-12-14,402.98,Mobile App,Europe
Games,3.2,2023-02-13,69.39,Tablet,Australia
Home,1.2,2024-03-04,199.0,Tablet,Africa
Games,4.3,2024-12-23,380.41,Web,South America
Books,4.3,2024-12-08,236.8,Tablet,Asia
Music,4.8,2023-05-20,431.24,Smart TV,Asia
Games,4.2,2023-11-21,229.38,Web,North America
Games,2.9,2023-06-16,144.72,Smart TV,Africa
Sports,1.4,2023-04-12,166.31,Web,Asia
Home,3.4,2023-08-25,312.33,Mobile App,South America
Games,1.8,2024-12-03,297.53,Tablet,Africa
Music,1.7,2024-11-08,43.56,Tablet,North America
Beauty,2.3,2023-04-02,411.9,Mobile App,Asia
Books,3.7,2024-08-25,386.81,Tablet,Asia
Electronics,1.4,2023-05-15,444.19,Web,Europe
Sports,2.2,2024-09-14,291.08,Mobile App,Europe
Movies,4.7,2024-03-13,360.31,Smart TV,North America
Sports,2.6,2023-05-03,426.99,Web,Asia
Electronics,1.0,2024-07-19,411.27,Smart TV,North America
Electronics,1.9,2024-12-12,297.13,Smart TV,Australia
Home,2.7,2023-07-28,332.93,Tablet,Europe
Home,4.4,2023-12-27,420.78,Mobile App,Asia
Electronics,1.3,2023-01-09,76.28,Tablet,Australia
Clothing,1.3,2024-10-11,403.94,Tablet,Australia
Home,3.5,2024-04-02,257.16,Tablet,South America
Clothing,2.7,2022-12-31,291.08,Mobile App,Australia
Home,4.7,2024-08-05,186.65,Web,Africa
Games,1.5,2024-04-30,481.06,Web,Europe
Movies,2.9,2023-03-14,264.06,Web,Europe
Books,3.7,2024-06-28,400.06,Smart TV,Africa
Games,3.1,2023-01-04,237.09,Tablet,Africa
Games,4.8,2023-10-21,148.16,Web,Australia
Movies,3.9,2024-07-23,133.92,Tablet,Africa
Electronics,3.6,2023-10-18,405.4,Web,Asia
Clothing,3.0,2023-10-04,129.77,Smart TV,Asia
Books,3.4,2024-08-20,370.79,Tablet,Asia
Music,2.9,2024-06-16,431.7,Smart TV,North America
Clothing,4.4,2024-02-19,386.33,Mobile App,Australia
Clothing,1.8,2023-12-12,31.89,Smart TV,North America
Beauty,2.6,2023-10-28,240.75,Mobile App,South America
Movies,1.6,2024-03-13,10.87,Tablet,South America
Sports,3.7,2023-02-04,53.2,Smart TV,South America
Movies,2.1,2023-04-03,131.4,Tablet,South America
Music,3.1,2024-11-16,346.69,Mobile App,Asia
Electronics,4.3,2023-01-05,208.57,Web,Australia
Music,3.9,2023-09-07,100.57,Web,Africa
Music,4.8,2024-10-07,65.29,Web,North America
Home,3.6,2024-10-17,285.2,Mobile App,North America
Movies,2.9,2023-03-11,321.2,Smart TV,South America
Clothing,4.1,2023-10-03,389.67,Tablet,South America
Movies,4.8,2023-09-21,93.08,Web,South America
Home,1.7,2024-05-10,58.67,Tablet,Europe
Beauty,3.9,2023-04-08,22.26,Web,Africa
Beauty,1.1,2024-05-16,78.68,Web,North America
Clothing,3.8,2024-01-28,289.45,Tablet,South America
Books,3.2,2022-12-27,195.29,Tablet,North America
Games,2.3,2023-10-30,203.3,Web,Asia
Games,1.3,2024-04-07,381.42,Smart TV,Australia
Sports,1.2,2024-01-21,332.06,Smart TV,Australia
Books,3.5,2023-12-26,245.82,Tablet,Australia
Electronics,1.8,2024-08-22,123.05,Tablet,North America
Movies,3.0,2024-03-28,483.45,Web,North America
Games,4.2,2023-02-05,205.73,Mobile App,Australia
Sports,1.6,2024-08-08,120.33,Web,North America
Electronics,2.9,2024-09-17,27.67,Mobile App,North America
Electronics,4.6,2023-04-02,230.81,Mobile App,Africa
Books,1.5,2024-08-24,400.59,Mobile App,North America
Games,4.2,2024-11-17,203.99,Web,Australia
Clothing,2.3,2023-07-30,383.29,Mobile App,Asia
Movies,1.6,2024-02-22,88.19,Smart TV,Africa
Music,4.7,2023-02-03,71.02,Tablet,Europe
Beauty,1.3,2022-12-31,93.81,Web,Australia
Movies,2.7,2024-04-24,347.72,Mobile App,Europe
Beauty,2.6,2023-06-20,307.22,Web,Africa
Beauty,3.4,2023-03-24,315.46,Smart TV,Asia
Sports,1.9,2023-04-23,493.37,Web,Africa
Sports,3.0,2024-04-12,386.31,Mobile App,Asia
Books,4.2,2024-11-24,422.67,Tablet,South America
Electronics,1.2,2023-12-31,146.11,Tablet,Asia
Beauty,1.2,2023-02-15,462.81,Mobile App,Europe
Sports,1.5,2023-08-21,362.09,Smart TV,South America
Games,1.9,2023-04-15,166.44,Web,Europe
Music,2.5,2023-08-06,41.4,Tablet,North America
Music,4.7,2024-04-02,93.14,Smart TV,Europe
Music,3.5,2023-09-26,105.09,Mobile App,North America
Movies,1.5,2024-04-13,232.0,Mobile App,Asia
Movies,3.4,2024-10-07,476.62,Mobile App,Africa
Music,1.3,2024-06-10,247.16,Mobile App,Africa
Beauty,2.1,2024-03-06,369.41,Mobile App,Europe
Music,4.6,2024-08-20,473.39,Web,South America
Beauty,3.9,2024-05-23,21.64,Tablet,South America
Beauty,2.0,2024-07-17,377.77,Tablet,Europe
Movies,2.0,2023-03-26,12.89,Smart TV,Europe
Electronics,4.9,2024-04-11,387.06,Tablet,Europe
Beauty,3.8,2022-12-25,430.89,Web,South America
Electronics,2.2,2023-09-26,350.54,Mobile App,Australia
Games,3.9,2023-02-18,259.79,Smart TV,North America
Games,2.9,2023-02-03,185.96,Mobile App,Australia
Books,3.2,2023-07-21,73.51,Smart TV,Europe
Beauty,3.9,2024-08-09,436.21,Mobile App,Australia
Games,4.6,2024-05-22,341.71,Smart TV,North America
Games,2.8,2024-05-20,265.71,Web,South America
Sports,4.6,2024-03-30,312.37,Web,Europe
Books,2.6,2023-06-25,147.74,Web,North America
Books,3.8,2024-05-15,79.5,Mobile App,Africa
Home,4.9,2024-06-30,466.2,Tablet,Asia
Electronics,2.2,2023-02-26,15.91,Mobile App,Africa
Games,3.6,2023-11-23,245.64,Tablet,South America
Clothing,4.6,2023-11-02,90.01,Smart TV,Europe
Movies,4.1,2023-02-10,78.43,Smart TV,South America
Clothing,3.8,2023-10-12,95.23,Mobile App,Australia
Music,1.5,2023-11-13,289.39,Tablet,Asia
Music,3.2,2023-01-28,334.45,Smart TV,Europe
Sports,4.9,2024-06-22,154.27,Web,South America
Clothing,4.8,2023-11-16,82.25,Smart TV,Australia
Movies,4.9,2024-08-02,335.11,Tablet,Asia
Beauty,4.6,2023-05-15,340.61,Web,Asia
Music,2.8,2023-03-28,166.55,Mobile App,Africa
Movies,1.8,2023-03-19,271.51,Tablet,Australia
Sports,2.6,2024-05-09,162.29,Web,Australia
Clothing,3.9,2024-03-05,187.97,Smart TV,North America
Games,2.2,2024-03-24,437.78,Web,Europe
Home,4.2,2023-10-15,86.08,Tablet,Australia
Books,1.6,2023-10-30,239.93,Smart TV,North America
Home,1.4,2024-02-16,321.21,Smart TV,South America
Beauty,3.8,2023-05-13,103.63,Tablet,Asia
Electronics,4.3,2023-10-29,418.12,Smart TV,South America
Beauty,1.9,2022-12-26,81.24,Smart TV,Australia
Movies,2.7,2024-05-10,453.86,Mobile App,North America
Movies,3.0,2023-03-02,301.45,Smart TV,Africa
Home,4.5,2024-09-27,344.53,Web,Asia
Electronics,4.4,2023-06-08,292.92,Mobile App,Asia
Clothing,2.4,2023-02-16,139.97,Tablet,Australia
Movies,2.2,2024-10-08,468.48,Mobile App,Australia
Books,3.4,2023-06-13,274.14,Smart TV,Australia
Games,1.4,2024-08-08,179.06,Mobile App,North America
Movies,2.5,2024-05-03,208.94,Mobile App,North America
Sports,1.9,2023-07-04,398.58,Web,South America
Books,1.5,2023-05-07,462.09,Tablet,Asia
Games,1.6,2024-03-20,445.41,Smart TV,Europe
Books,1.9,2024-12-03,75.47,Mobile App,Asia
Clothing,4.9,2024-03-03,346.95,Web,North America
Beauty,4.0,2023-02-05,102.19,Web,Australia
Electronics,2.9,2023-09-09,26.42,Smart TV,Australia
Books,4.1,2024-08-31,106.67,Mobile App,Europe
Books,1.6,2023-10-04,474.65,Smart TV,Asia
Sports,4.1,2024-09-11,124.7,Web,North America
Electronics,3.1,2023-07-08,482.31,Mobile App,Africa
Books,4.7,2024-05-23,426.39,Tablet,Asia
Beauty,3.7,2023-04-12,94.52,Smart TV,South America
Sports,1.9,2023-04-18,381.9,Smart TV,North America
Sports,1.5,2023-12-28,353.84,Web,North America
Books,2.5,2024-04-04,302.19,Smart TV,Australia
Sports,2.6,2024-03-06,98.45,Web,South America
Electronics,5.0,2024-05-10,337.69,Tablet,South America
Books,1.5,2024-02-01,203.31,Web,Australia
Games,4.9,2023-12-05,104.13,Tablet,North America
Home,3.9,2023-10-05,383.58,Smart TV,Australia
Beauty,3.7,2024-02-11,493.82,Smart TV,Europe
Books,2.0,2024-05-16,119.26,Mobile App,North America
Electronics,4.3,2024-05-17,340.66,Mobile App,South America
Games,1.6,2024-09-20,313.5,Web,Australia
Beauty,4.2,2023-07-18,150.31,Tablet,South America
Sports,2.4,2024-06-29,275.58,Web,South America
Beauty,2.3,2024-01-13,224.07,Web,North America
Movies,4.5,2023-06-10,248.28,Mobile App,Asia
Books,3.3,2024-05-09,331.74,Tablet,South America
Clothing,3.0,2024-01-28,135.38,Tablet,Africa
Movies,2.3,2023-01-21,297.28,Mobile App,Asia
Electronics,4.1,2024-09-24,173.92,Web,South America
Home,2.4,2024-10-31,125.89,Mobile App,Australia
Books,4.6,2023-03-01,435.13,Web,Asia
Sports,2.3,2024-04-08,330.6,Tablet,Africa
Home,2.1,2024-12-05,237.5,Web,Asia
Home,2.3,2023-04-03,405.12,Web,Australia
Beauty,3.0,2024-11-06,173.07,Smart TV,Asia
Beauty,3.5,2023-03-11,420.99,Mobile App,Asia
Movies,5.0,2024-02-08,403.28,Web,Australia
Games,2.1,2024-07-26,401.59,Tablet,South America
Books,3.6,2023-10-29,254.8,Smart TV,South America
Music,2.7,2023-09-07,314.36,Tablet,Australia
Electronics,3.5,2024-06-04,432.04,Tablet,Europe
Sports,4.2,2024-03-12,467.64,Web,Africa
Beauty,1.6,2023-05-27,374.48,Smart TV,South America
Books,3.5,2024-02-19,137.13,Smart TV,Australia
Music,2.6,2023-04-19,79.23,Web,Europe
Beauty,3.2,2024-03-14,213.9,Web,Europe
Clothing,1.1,2023-10-04,331.04,Mobile App,Australia
Beauty,4.1,2023-02-18,430.49,Web,Asia
Books,4.6,2024-02-13,448.9,Web,South America
Books,3.3,2024-05-19,466.8,Smart TV,South America
Books,4.1,2023-11-09,168.0,Tablet,Australia
Home,1.9,2023-04-12,91.7,Smart TV,South America
Electronics,3.0,2024-01-11,351.31,Web,Asia
Beauty,3.7,2023-10-04,440.32,Mobile App,Asia
Games,4.3,2023-01-14,324.47,Web,Australia
